YEAR;EARNED_PREMIUM;INSTALLMENT;GENDER;AGE_DRIVER;AGE_LICENSE;AGE_ADD_DRIVER;AGE_VEHICLE;CITIES;BRAND_TEXT;HPOWER;FUEL;VALUE_VEHICLE;POSTCODE;N_CLAIMS;INCURR_COST;EXPOSURE;ANTPOL;pesopot;DES_ZONE2;DES_ZONE;FUEL2
2011;15.95249046;1;2;37;13;9999;13;39;SEAT;4;D;10563.750;39716;0;0;1;1;16.71875;Rural;Rural - Tam 1;D
2011;16.38989558;1;2;44;23;9999;4;20;FORD;5;D;12450.000;20304;0;0;1;1;16.94117647;SubUrb;Rural - Tam 6;D
2011;32.62896739;2;1;41;20;9999;3;38;TOYOTA;10;G;29550.000;38297;0;0;1;1;9.523809524;SubUrb;Corona;G
2011;2.36109589;1;1;54;35;9999;11;46;TOYOTA;10;G;23776.040;46009;0;0;0.09;1;9.466666667;Urbano;Capital;G
2011;25.03103261;2;2;33;14;9999;8;11;PEUGEOT;5;D;15970.000;11005;0;0;1;1;17.91428571;Urbano;Capital;D
2011;30.14674287;1;1;60;25;9999;6;28;FORD;7;G;16145.000;28044;0;0;1;1;12.85;Urbano;Capital;G
2011;0.795789474;1;1;57;37;9999;17;2;RENAULT;4;G;8293.970;02400;0;0;0.09;1;13.83333333;Rural;Rural - Tam 5;G
2011;0.609972603;1;1;56;38;30;10;43;SEAT;5;G;11295.000;43800;0;0;0.07;1;13.78666667;Rural;Rural - Tam 5;G
2011;21.42444228;1;1;71;21;9999;17;8;ROVER;8;G;14574.540;08830;0;0;1;1;9.90990991;SubUrb;Influencia;G
2011;17.93256933;1;2;39;16;9999;6;40;PEUGEOT;5;G;12750.000;40194;0;0;1;1;13.66666667;Rural;Corona;G
2011;1.62260274;1;1;58;25;9999;9;41;OPEL;4;D;12669.340;41530;0;0;0.07;1;17.41666667;Rural;Rural - Tam 5;D
2011;1.365534247;1;1;32;8;9999;6;11;CITROEN;7;D;17680.000;11540;0;0;0.08;1;13.66304348;Rural;Rural - Tam 6;D
2011;1.259506849;1;1;45;26;9999;11;15;KIA;9;D;23559.670;15110;0;0;0.05;1;15.51587302;Rural;Rural - Tam 3;D
2011;17.9822721;1;1;22;4;9999;11;8;VOLKSWAGEN;5;G;13810.000;08970;0;0;1;1;13.61333333;SubUrb;Influencia;G
2011;43.36309783;2;1;54;31;9999;11;28;CITROEN;7;D;16407.630;28913;0;0;1;1;13.33333333;SubUrb;Corona;D
2011;1.357972603;1;1;76;51;9999;3;3;HONDA;6;G;17700.000;03500;0;0;0.09;1;14.61445783;SubUrb;Rural - Tam 6;G
2011;26.3674394;1;1;63;43;9999;6;12;MITSUBISHI;8;D;26750.000;12194;0;0;1;1;16.73913043;Rural;Rural - Tam 2;D
2011;22.42090725;1;1;32;13;9999;12;46;CITROEN;7;D;15743.000;46340;0;0;1;1;12.8;Rural;Rural - Tam 4;D
2011;1.186493151;1;2;28;7;9999;11;44;OPEL;5;D;11611.550;44700;0;0;0.09;1;15.46666667;Rural;Rural - Tam 2;D
2011;11.87340445;1;2;49;18;9999;12;8;VOLKSWAGEN;4;G;7813.160;08195;0;0;1;1;15.75;;Corona;G
2011;13.21054795;1;1;61;40;27;15;46;PEUGEOT;4;G;8732.710;46730;0;0;1;1;14.83333333;SubUrb;Rural - Tam 6;G
2011;15.13864031;1;1;80;40;9999;7;30;OPEL;4;G;12200.000;30320;0;0;1;1;17.83333333;Rural;Corona;G
2011;1.198027397;1;1;45;24;9999;2;33;OPEL;8;D;19795.000;33210;0;0;0.07;1;12.04545455;Urbano;Influencia;D
2011;19.71258328;1;1;47;29;20;7;8;VOLKSWAGEN;5;G;13679.040;08736;0;0;1;1;13.4;Rural;Rural - Tam 2;G
2011;20.01684033;1;1;43;22;9999;6;12;TOYOTA;8;D;18700.000;12540;0;0;1;1;11.12068966;SubUrb;Influencia;D
2011;24.60336852;1;2;50;27;9999;5;15;SUZUKI;8;D;24941.000;15320;0;0;1;1;15.77272727;Rural;Rural - Tam 4;D
2011;2.660271739;2;1;68;37;9999;9;36;RENAULT;10;D;25350.000;36400;0;0;0.09;1;9.933333333;Rural;Rural - Tam 4;D
2011;2.34109589;1;1;39;7;9999;16;22;MERCEDES;7;D;29264.600;22240;0;0;0.07;1;13.66666667;Rural;Rural - Tam 2;D
2011;22.75281084;1;1;72;39;42;8;8;AUDI;7;G;20404.360;08350;0;0;1;1;11.53465347;SubUrb;Rural - Tam 3;G
2011;15.10885629;1;1;59;39;9999;21;37;RENAULT;5;D;11178.830;37500;0;0;0.89;1;15.30769231;Rural;Rural - Tam 4;D
2011;77.14467391;2;1;54;32;9999;8;41;VOLKSWAGEN;11;D;43890.000;41370;0;0;1;1;13.24137931;Rural;Influencia;D
2011;1.364130435;2;2;33;10;9999;10;18;OPEL;7;D;17940.000;18613;0;0;0.07;1;13.3;Rural;Rural - Tam 6;D
2011;25.40793478;2;2;51;33;24;13;25;VOLKSWAGEN;7;G;13090.040;25126;0;0;1;1;11.85;Rural;Rural - Tam 2;G
2011;0.835652174;2;1;33;13;30;12;48;FORD;4;D;9880.640;48100;0;0;0.09;1;17.61666667;Rural;Rural - Tam 3;D
2011;31.0547358;2;1;72;40;9999;13;36;RENAULT;7;D;20374.310;36730;0;0;1;1;13.2;Rural;Rural - Tam 4;D
2011;24.92130435;2;1;49;18;9999;11;15;SEAT;7;D;19151.000;15179;0;0;1;1;12.28571429;Rural;Corona;D
2011;0.755978261;2;1;37;3;9999;15;8;FIAT;6;G;11507.380;08018;0;0;0.07;1;15.875;Urbano;Capital;G
2011;20.27630706;1;1;65;46;9999;5;48;FORD;8;D;18705.000;48940;0;0;1;1;11.63478261;SubUrb;Influencia;D
2011;22.46505861;1;1;61;42;9999;7;2;PEUGEOT;9;G;22210.000;02653;0;0;1;1;10.40441176;Rural;Rural - Tam 1;G
2011;25.64625491;1;1;52;33;9999;5;35;OPEL;7;G;17370.000;35500;0;0;1;1;11.85714286;Rural;Rural - Tam 5;G
2011;25.3509366;1;1;57;38;32;7;37;OPEL;7;D;14550.500;37003;0;0;1;1;12.9;Urbano;Capital;D
2011;15.0088324;1;1;71;43;9999;19;24;NISSAN;8;G;15836.670;24001;0;0;1;1;10;SubUrb;Capital;G
2011;19.62344096;1;2;56;30;27;16;22;FORD;5;G;11106.700;22534;0;0;1;1;12.53333333;Rural;Rural - Tam 2;G
2011;1.084876712;1;1;50;7;9999;10;18;CITROEN;7;D;17549.550;18300;0;0;0.07;1;13.37777778;Rural;Rural - Tam 5;D
2011;24.75423913;2;2;64;42;9999;12;3;RENAULT;7;D;18571.270;03160;0;0;1;1;13.2;Rural;Rural - Tam 4;D
2011;75.91242466;1;1;56;34;9999;9;13;MERCEDES;11;D;45934.000;13001;0;0;0.86;1;9.406779661;SubUrb;Capital;D
2011;1.037771739;2;1;56;38;9999;22;45;RENAULT;7;G;11857.970;45360;0;0;0.05;1;9.299065421;Rural;Rural - Tam 2;G
2011;9.603695652;2;1;57;38;34;9;48;CITROEN;5;G;12545.000;48004;0;0;0.57;1;13.4;Urbano;Capital;G
2011;44.68794116;1;1;55;36;9999;12;48;BMW;9;D;33656.680;48006;0;0;1;1;11.50735294;Urbano;Capital;D
2011;19.00766304;2;2;54;25;22;5;8;FIAT;4;G;11420.000;08460;0;0;1;1;14.33333333;Rural;Rural - Tam 2;G
2011;46.18293478;2;1;34;14;9999;10;29;VOLVO;13;G;43769.000;29580;0;0;1;1;6.672;Rural;Corona;G
2011;18.67603261;2;1;47;27;9999;16;48;PEUGEOT;7;D;15980.910;48003;0;0;1;1;13.05555556;Urbano;Capital;D
2011;18.59211957;2;2;28;8;9999;4;38;TOYOTA;7;G;15310.000;38500;0;0;1;1;12.57731959;Rural;Rural - Tam 4;G
2011;27.38898106;1;1;42;24;22;13;15;VOLKSWAGEN;8;D;23315.280;15007;0;0;1;1;12.63636364;Urbano;Capital;D
2011;20.6925978;1;2;51;25;9999;12;46;FIAT;7;D;15295.760;46920;0;0;1;1;11.8;Urbano;Corona;D
2011;1.42798913;2;1;51;32;31;6;30;SEAT;7;D;19930.000;30833;0;0;0.07;1;13.38095238;Rural;Capital;D
2011;31.15674399;1;1;58;34;9999;6;3;TOYOTA;8;D;26835.190;03350;0;0;1;1;12.80172414;Rural;Rural - Tam 3;D
2011;26.38482696;1;2;31;11;9999;7;18;SEAT;7;D;22299.000;18600;0;0;1;1;13.38095238;Rural;Rural - Tam 6;D
2011;17.21372273;1;1;77;32;9999;10;31;CITROEN;7;D;16407.630;31600;0;0;1;1;13.33333333;Urbano;Corona;D
2011;17.87081522;2;2;35;13;9999;9;41;OPEL;5;G;11960.140;41200;0;0;0.57;1;15.33333333;Rural;Rural - Tam 3;G
2011;36.87204961;1;1;70;51;9999;6;46;VOLKSWAGEN;9;D;23955.000;46004;0;0;1;1;9.15;Urbano;Capital;D
2011;1.244547945;1;2;51;33;9999;13;8;OPEL;4;D;10331.400;08640;0;0;0.1;1;17.25;SubUrb;Influencia;D
2011;31.01201976;1;1;48;24;9999;15;32;LAND ROVER;8;D;32941.470;32700;0;0;1;1;18.33035714;Rural;Rural - Tam 2;D
2011;20.42695652;2;1;50;32;20;9;33;FORD;5;D;12450.000;33427;0;0;1;1;16.94117647;Rural;Corona;D
2011;10.6484403;1;1;72;52;9999;20;38;VOLKSWAGEN;6;G;9393.820;38260;0;0;1;1;9.8125;Rural;Corona;G
2011;24.89882514;1;1;50;32;9999;22;25;VOLKSWAGEN;8;G;15902.780;25126;0;0;1;1;10.26785714;Rural;Rural - Tam 2;G
2011;16.07505015;1;1;51;32;9999;4;3;RENAULT;7;G;14935.150;03769;0;0;1;1;11;Rural;Rural - Tam 1;G
2011;1.095616438;1;1;63;29;9999;17;46;SEAT;5;D;12591.200;46460;0;0;0.08;1;15.07352941;Rural;Corona;D
2011;1.492377049;1;1;69;39;24;11;7;VOLKSWAGEN;4;G;10980.000;07720;0;0;0.17;1;14.91666667;Rural;Rural - Tam 3;G
2011;31.3830711;1;2;42;1;9999;9;22;CITROEN;8;G;16824.000;22002;0;0;1;1;10.37272727;SubUrb;Capital;G
2011;29.73767288;1;2;72;47;9999;14;49;FORD;5;G;11545.440;49018;0;0;1;1;12.56;SubUrb;Capital;G
2011;1.325780822;1;1;45;23;25;6;18;SEAT;7;D;14063.680;18817;0;0;0.09;1;12.87777778;Rural;Rural - Tam 2;D
2011;4.326410959;1;1;58;39;9999;9;15;MERCEDES;9;D;32250.000;15320;0;0;0.09;1;11.72131148;Rural;Rural - Tam 4;D
2011;37.51934783;2;1;27;8;9999;6;13;DODGE;9;D;22900.000;13300;0;0;1;1;10.60714286;Rural;Rural - Tam 5;D
2011;9.111393443;1;2;45;21;9999;5;7;HYUNDAI;3;G;6310.630;07004;0;0;1;1;15.14814815;Urbano;Capital;G
2011;7.933589041;1;2;32;11;9999;8;43;OPEL;5;D;9820.540;43004;0;0;0.45;1;16.92307692;SubUrb;Capital;D
2011;17.82542105;2;1;66;42;27;4;30;HYUNDAI;8;D;18000.000;30564;0;0;0.58;1;14.34444444;Rural;Rural - Tam 3;D
2011;16.33403756;1;2;52;23;9999;10;7;SEAT;5;D;13925.000;07141;0;0;1;1;15.52;Rural;Rural - Tam 5;D
2011;15.63938948;1;2;37;16;9999;12;48;FORD;7;D;15476.060;48480;0;0;1;1;14.98888889;Rural;Corona;D
2011;0.183669173;1;2;23;5;9999;6;29;MINI;7;G;18700.000;29400;0;0;0.09;1;12.94444444;Rural;Rural - Tam 5;G
2011;12.69541096;1;2;48;29;28;13;12;FORD;7;D;15776.570;12530;0;0;0.62;1;14.22222222;SubUrb;Influencia;D
2011;17.41678185;2;2;56;35;9999;8;36;DAEWOO;5;G;9270.000;36557;0;0;1;1;13.33333333;Rural;Rural - Tam 2;G
2011;20.40816489;1;1;56;26;9999;20;32;AUDI;7;D;21029.410;32300;0;0;1;1;14.11111111;Rural;Rural - Tam 4;D
2011;35.01641304;2;1;52;33;41;7;8;PEUGEOT;9;D;22310.000;08691;0;0;1;1;10.44852941;Rural;Influencia;D
2011;9.583995171;1;2;67;43;9999;16;8;OPEL;2;G;8582.000;08030;0;0;1;1;18.77777778;Urbano;Capital;G
2011;10.2945695;1;1;61;41;9999;10;8;OPEL;5;G;8269.930;08700;0;0;1;1;10.4;Rural;Rural - Tam 5;G
2011;25.26844121;1;1;68;46;9999;11;27;FORD;5;D;14570.000;27812;0;0;1;1;17.10666667;Rural;Rural - Tam 4;D
2011;2.057643836;1;1;49;16;9999;15;12;HONDA;8;G;16167.230;12004;0;0;0.09;1;11.73913043;SubUrb;Capital;G
2011;20.5285926;1;1;33;15;9999;14;31;SEAT;7;D;13536.360;31392;0;0;1;1;12.72222222;Rural;Rural - Tam 1;D
2011;7.357808219;1;1;37;9;9999;6;1;MERCEDES;10;D;38848.000;01002;0;0;0.1;1;15.06666667;Urbano;Capital;D
2011;3.770434783;2;1;44;18;9999;3;29;SEAT;10;D;22507.900;29680;0;0;0.09;1;8.84;Rural;Rural - Tam 5;D
2011;12.02049315;1;1;49;30;9999;12;17;FORD;4;G;10313.370;17401;0;0;0.86;1;15.16666667;Rural;Rural - Tam 3;G
2011;18.15117727;2;1;47;21;21;16;32;FIAT;5;D;11088.670;32001;0;0;1;1;14.78873239;SubUrb;Capital;D
2011;0.963695652;2;1;39;18;9999;21;13;PEUGEOT;5;D;10675.780;13630;0;0;0.07;1;14.61538462;Rural;Rural - Tam 4;D
2011;40.56394565;1;1;67;38;9999;9;41;SEAT;7;D;14063.680;41006;0;0;1;1;12.87777778;Urbano;Capital;D
2011;2.076054795;1;1;56;23;9999;9;29;FORD;5;D;12110.000;29749;0;0;0.09;1;16.73529412;Rural;Rural - Tam 6;D
2011;2.474082192;1;1;30;6;9999;6;3;SEAT;7;D;19751.120;03190;0;0;0.09;1;12.28571429;Rural;Rural - Tam 4;D
2011;37.15728078;1;1;32;13;9999;4;11;SEAT;7;D;19930.000;11002;0;0;1;1;13.38095238;Urbano;Capital;D
2011;39.50561644;1;2;35;15;9999;10;32;NISSAN;7;D;23508.000;32336;0;0;0.92;1;17.30769231;Rural;Rural - Tam 4;D
2011;33.16505435;2;1;48;30;9999;7;7;HYUNDAI;7;D;20750.000;07015;0;0;1;1;18.47;Urbano;Capital;D
2011;64.44788043;2;1;55;36;9999;4;39;HONDA;9;D;25300.000;39720;0;0;1;1;10.04285714;Rural;Rural - Tam 2;D
2011;23.62524096;1;2;43;25;9999;15;45;FORD;4;D;10914.380;45500;0;0;1;1;17.4;Rural;Rural - Tam 3;D
2011;36.79111475;1;1;58;35;55;10;4;VOLKSWAGEN;7;D;18390.000;04600;0;0;1;1;11.27;Rural;Rural - Tam 4;D
2011;23.07867962;1;1;48;26;9999;13;36;PEUGEOT;7;G;12693.380;36207;0;0;1;1;13.22222222;Urbano;Influencia;G
2011;1.651808219;1;1;39;19;9999;11;48;SMART;4;G;10645.000;48007;0;0;0.09;1;14.45454545;Urbano;Capital;G
2011;2.464347826;2;1;42;21;9999;15;8;SEAT;5;D;10653.780;08913;0;0;0.09;1;14.33823529;SubUrb;Influencia;D
2011;13.10771739;2;1;42;24;9999;14;13;TATA;6;D;14253.360;13107;0;0;0.59;1;18.56321839;Rural;Corona;D
2011;11.71863118;1;1;54;32;9999;19;15;OPEL;6;G;8864.930;15680;0;0;1;1;10.6097561;Rural;Rural - Tam 4;G
2011;51.79179348;2;2;45;12;9999;12;19;CITROEN;7;G;13102.060;19139;0;0;1;1;11.86666667;;;G
2011;2.596195652;2;1;50;32;48;6;3;TOYOTA;9;D;24125.000;03202;0;0;0.1;1;11.21323529;Urbano;Corona;D
2011;35.6656173;1;2;43;23;9999;11;46;CITROEN;8;G;16894.450;46022;0;0;1;1;10.37272727;Urbano;Capital;G
2011;5.532065217;2;2;51;31;9999;7;44;LANCIA;5;D;19200.000;44450;0;0;0.13;1;17.14285714;Rural;Rural - Tam 1;D
2011;47.16793478;2;1;67;46;9999;2;8;SKODA;9;D;30070.000;08720;0;0;1;1;10.5;SubUrb;Rural - Tam 5;D
2011;4.758695652;2;1;47;20;9999;4;8;CITROEN;8;D;21490.000;08301;0;0;0.11;1;11.98181818;SubUrb;Influencia;D
2011;59.88959466;1;1;44;24;9999;14;13;BMW;13;G;49800.000;13327;0;0;1;1;8.636363636;Rural;Rural - Tam 1;G
2011;3.116413043;2;1;36;14;9999;14;46;HYUNDAI;9;G;16684.100;46025;0;0;0.11;1;9.275362319;Urbano;Capital;G
2011;19.50083053;1;1;60;32;9999;15;13;FORD;7;D;14557.000;13700;0;0;1;1;12.65555556;Rural;Rural - Tam 5;D
2011;26.84805024;1;1;50;32;9999;5;46;CITROEN;5;D;16085.000;46520;0;0;1;1;14.6;SubUrb;Rural - Tam 6;D
2011;30.88100644;1;2;40;12;9999;5;48;ALFA ROMEO;9;D;22050.000;48970;0;0;1;1;10.58333333;SubUrb;Corona;D
2011;2.443529412;1;1;51;21;26;9;3;FORD;8;D;16407.630;03502;0;0;0.09;1;11.24347826;Rural;Rural - Tam 6;D
2011;1.776575342;1;2;50;27;9999;13;17;PEUGEOT;7;G;13257.120;17600;0;0;0.15;1;11.65;SubUrb;Rural - Tam 5;G
2011;2.758575342;1;2;43;21;9999;9;12;MERCEDES;9;D;44103.350;12002;0;0;0.09;1;12.79069767;SubUrb;Capital;D
2011;6.400493151;1;1;51;21;9999;2;8;JEEP-CHRYSLER;11;D;33600.140;08292;0;0;0.11;1;11.18644068;SubUrb;Influencia;D
2011;6.741917808;1;1;32;13;9999;6;41;FORD;8;D;17158.900;41016;0;0;0.11;1;11.71304348;Urbano;Capital;D
2011;20.61365002;1;1;57;39;9999;10;7;FORD;7;G;16145.000;07141;0;0;1;1;12.85;Rural;Rural - Tam 5;G
2011;18.98565476;1;1;42;8;9999;18;43;OPEL;4;G;11016.550;43882;0;0;1;1;16.25;Rural;Rural - Tam 4;G
2011;17.67681578;1;2;68;8;9999;17;29;FORD;5;G;13435.000;29602;0;0;1;1;14.88571429;;Rural - Tam 7;G
2011;51.52416438;1;1;26;4;9999;8;20;BMW;10;D;29600.000;20120;0;0;1;1;9.666666667;SubUrb;Corona;D
2011;5.089315068;1;1;45;6;9999;6;18;VOLKSWAGEN;9;D;25795.440;18740;0;0;0.13;1;11.11538462;Rural;Rural - Tam 2;D
2011;5.921315068;1;1;48;30;9999;15;34;MITSUBISHI;7;G;25400.000;34004;0;0;0.12;1;13.11111111;SubUrb;Capital;G
2011;24.19665012;1;1;42;24;9999;6;12;FORD;8;D;19005.000;12200;0;0;1;1;11.8;Rural;Corona;D
2011;28.62944695;1;1;52;34;9999;11;18;GALLOPER;7;D;18691.480;18611;0;0;1;1;18.47619048;Rural;Rural - Tam 6;D
2011;27.77737705;1;1;59;21;26;2;28;SEAT;7;D;16210.000;28223;0;0;0.99;1;12.22222222;Urbano;Corona;D
2011;23.94629089;1;1;52;33;9999;7;38;CITROEN;8;D;20180.000;38500;0;0;1;1;11.63636364;Rural;Rural - Tam 4;D
2011;32.81709335;1;1;68;48;9999;13;1;VOLKSWAGEN;7;D;21197.700;01196;0;0;1;1;15.22222222;Rural;Rural - Tam 1;D
2011;39.23808489;1;1;59;37;9999;11;17;NISSAN;9;D;22477.850;17834;0;0;1;1;13.96;Rural;Rural - Tam 4;D
2011;22.29709873;1;1;71;34;9999;6;18;SEAT;7;D;15386.000;18500;0;0;1;1;11.65;Rural;Rural - Tam 5;D
2011;2.67;2;1;48;29;9999;18;8;RENAULT;4;G;8594.470;08010;0;0;0.13;1;14.36363636;Urbano;Capital;G
2011;31.97680957;1;1;59;38;9999;11;50;PEUGEOT;8;D;21636.440;50300;0;0;1;1;12.81818182;Rural;Rural - Tam 4;D
2011;20.49956262;1;1;55;32;53;19;43;OPEL;4;G;11016.550;43710;0;0;1;1;16.25;Rural;Rural - Tam 2;G
2011;4.656657534;1;1;54;33;9999;16;37;PEUGEOT;7;D;16101.000;37006;0;0;0.13;1;11.73913043;Urbano;Capital;D
2011;24.6273257;1;1;46;26;9999;15;18;VOLKSWAGEN;8;G;19268.450;18610;0;0;1;1;10.95652174;Rural;Rural - Tam 4;G
2011;21.38207046;2;2;56;24;27;5;3;OPEL;7;G;14250.000;03011;0;0;1;1;10.86666667;Urbano;Capital;G
2011;4.768340909;1;1;69;26;9999;13;36;VOLKSWAGEN;4;D;10818.220;36378;0;0;0.14;1;14.84375;Rural;Rural - Tam 4;D
2011;35.5580993;2;1;66;44;20;10;26;PEUGEOT;8;D;22130.000;26580;0;0;1;1;12.64545455;Rural;Rural - Tam 4;D
2011;22.26347826;2;2;33;7;9999;11;4;SEAT;4;G;9264.960;04008;0;0;1;1;16.16666667;Urbano;Capital;G
2011;5.767561644;1;1;45;27;9999;10;34;FORD;9;D;21606.390;34120;0;0;0.15;1;11.47692308;Rural;Rural - Tam 2;D
2011;1.716164384;1;1;63;23;9999;20;38;OPEL;2;G;7771.000;38350;0;0;0.15;1;16.11111111;SubUrb;Rural - Tam 5;G
2011;21.92170328;1;1;56;38;9999;6;29;CITROEN;5;D;13670.000;29700;0;0;1;1;14.6;Urbano;Rural - Tam 6;D
2011;18.88630435;2;1;44;13;9999;1;35;HYUNDAI;5;G;9700.000;35010;0;0;1;1;14.01515152;Urbano;Capital;G
2011;39.94803837;2;1;54;32;9999;5;41;SEAT;7;D;14286.000;41849;0;0;1;1;11.65;Rural;Rural - Tam 2;D
2011;2.52539267;1;2;58;13;9999;8;43;HYUNDAI;4;G;9500.000;43100;0;0;0.15;1;15.06349206;Rural;Capital;G
2011;28.32369565;2;1;44;25;9999;14;18;OPEL;8;D;29509.690;18550;0;0;0.65;1;17.4122807;Rural;Rural - Tam 3;D
2011;4.66369863;1;1;37;7;9999;10;31;FORD;8;D;20734.920;31454;0;0;0.15;1;13.48695652;;Rural - Tam 1;D
2011;15.68891062;1;1;58;38;9999;4;38;RENAULT;4;G;10300.000;38410;0;0;1;1;14;Rural;Rural - Tam 5;G
2011;75.42088719;1;1;59;40;9999;5;8;INFINITI;13;G;60000.000;08740;0;0;1;1;6.222222222;SubUrb;Influencia;G
2011;63.92308608;1;1;29;6;9999;9;33;MAZDA;13;G;37620.000;33209;0;0;1;1;6.017316017;Urbano;Influencia;G
2011;30.60026228;2;1;64;34;32;11;8;RENAULT;5;D;11752.850;08906;0;0;1;1;14.23076923;SubUrb;Corona;D
2011;9.855;2;2;40;11;9999;4;8;AUDI;7;D;26630.000;08720;0;0;0.2;1;12.33333333;SubUrb;Rural - Tam 5;D
2011;23.83851112;1;1;72;47;9999;11;16;OPEL;5;D;13835.300;16417;0;0;1;1;16.93333333;;Rural - Tam 2;D
2011;90.91663934;1;1;35;17;34;8;28;BMW;10;D;29600.000;28890;0;0;1;1;9.666666667;SubUrb;Rural - Tam 2;D
2011;6.573333333;1;2;46;15;9999;10;17;MAZDA;7;D;17038.690;17003;0;0;0.17;1;13.8;SubUrb;Capital;D
2011;5.639016393;1;1;49;29;9999;12;32;SEAT;5;D;18513.160;32001;0;0;0.17;1;14.8;SubUrb;Capital;D
2011;36.94462901;1;1;63;45;9999;9;8;ALFA ROMEO;8;D;21305.880;08010;0;0;1;1;11.86956522;Urbano;Capital;D
2011;19.99507568;1;1;39;21;9999;11;8;SEAT;5;D;10758.120;08739;0;0;1;1;15.32352941;SubUrb;Influencia;D
2011;7.85510929;1;1;59;16;9999;9;8;TOYOTA;9;G;20434.410;08224;0;0;0.19;1;9.44;SubUrb;Influencia;G
2011;6.08152349;1;1;73;45;9999;10;32;CITROEN;8;G;16539.000;32840;0;0;0.19;1;10.37272727;Rural;Rural - Tam 2;G
2011;51.18036469;1;1;53;32;9999;9;15;AUDI;10;D;37790.000;15679;0;0;1;1;10.06451613;Rural;Corona;D
2011;2.365136612;1;1;37;17;9999;16;32;RENAULT;4;G;9315.690;32417;0;0;0.21;1;14.66666667;Rural;Rural - Tam 2;G
2011;18.82427936;1;1;40;22;9999;15;15;PEUGEOT;5;D;14454.000;15005;0;0;1;1;15.21126761;Urbano;Capital;D
2011;21.74242084;1;1;48;29;9999;8;32;CITROEN;8;G;18384.000;32710;0;0;1;1;10.65454545;Rural;Corona;G
2011;11.57254098;1;1;23;4;9999;13;9;OPEL;8;G;18890.000;09007;0;0;0.23;1;12.08695652;Urbano;Capital;G
2011;31.92202051;1;1;42;22;9999;11;32;AUDI;8;D;26624.840;32001;0;0;1;1;11.82608696;SubUrb;Capital;D
2011;31.97455363;1;1;50;24;29;7;22;OPEL;9;D;20885.000;22004;0;0;1;1;11.45833333;SubUrb;Capital;D
2011;24.18505345;1;1;63;10;9999;12;26;CITROEN;7;D;17989.900;26006;0;0;1;1;14.44444444;SubUrb;Capital;D
2011;4.932377049;1;1;37;8;9999;8;7;FORD;7;G;19500.000;07420;0;0;0.24;1;11.95789474;Rural;Rural - Tam 4;G
2011;23.4320783;2;1;31;10;9999;7;8;PEUGEOT;7;D;15790.000;08911;0;0;1;1;12.72222222;SubUrb;Influencia;D
2011;9.978442623;1;2;36;18;9999;12;17;VOLKSWAGEN;8;D;19136.230;17220;0;0;0.33;1;11.45454545;Rural;Rural - Tam 4;D
2011;3.513210191;2;1;35;15;9999;13;17;SKODA;4;D;10638.000;17220;0;0;0.18;1;15.546875;Rural;Rural - Tam 4;D
2011;18.39254944;1;1;49;30;9999;9;8;VOLKSWAGEN;5;G;12470.000;08302;0;0;1;1;13.57333333;SubUrb;Influencia;G
2011;21.54418145;1;1;43;23;9999;14;8;NISSAN;7;G;13066.000;08030;0;0;1;1;10.9;Urbano;Capital;G
2011;8.973087432;1;1;47;26;9999;7;8;PEUGEOT;9;G;22210.000;08100;0;0;0.26;1;10.40441176;SubUrb;Influencia;G
2011;5.873442623;1;2;42;20;9999;4;20;PEUGEOT;5;G;13850.000;20240;0;0;0.29;1;15.17333333;Rural;Rural - Tam 3;G
2011;15.2753388;1;2;53;32;9999;13;15;ROVER;6;D;14935.150;15707;0;0;0.92;1;13.89534884;SubUrb;Rural - Tam 7;D
2011;18.34806954;1;1;46;19;9999;7;32;RENAULT;6;D;13750.000;32520;0;0;1;1;12.25;;Rural - Tam 2;D
2011;18.91534509;1;2;47;26;9999;7;35;OPEL;7;G;13500.000;35211;0;0;1;1;13.75;Rural;Corona;G
2011;7.037377049;1;1;56;38;9999;6;8;HYUNDAI;4;G;9000.000;08397;0;0;0.49;1;15.06349206;Rural;Rural - Tam 5;G
2011;28.22033086;1;1;48;29;9999;9;36;OPEL;5;D;13288.380;36151;0;0;1;1;17.10666667;Rural;Capital;D
2011;10.22172131;1;1;46;16;9999;5;8;FORD;7;D;20100.000;08241;0;0;0.29;1;14.93333333;;Rural - Tam 6;D
2011;12.29188525;1;2;32;3;9999;14;9;ROVER;7;G;13582.870;09007;0;0;0.31;1;11.45631068;Urbano;Capital;G
2011;17.23259308;1;1;42;17;9999;12;17;FORD;7;D;14724.800;17496;0;0;1;1;14.38888889;Rural;Rural - Tam 1;D
2011;2.292391304;3;1;54;4;9999;21;8;AUDI;9;G;23625.790;08018;0;0;0.05;1;9.54887218;Urbano;Capital;G
2011;27.45693914;1;1;40;17;9999;11;28;OPEL;7;G;13102.060;28500;0;0;1;1;11.65;SubUrb;Influencia;G
2011;9.882185792;1;1;37;6;9999;12;7;VOLKSWAGEN;8;D;21155.630;07300;0;0;0.32;1;10.71304348;Rural;Rural - Tam 5;D
2011;25.07654765;1;1;68;47;9999;9;8;RENAULT;8;G;14840.000;08800;0;0;1;1;11.36363636;SubUrb;Rural - Tam 6;G
2011;21.25521118;1;1;71;49;9999;18;32;PEUGEOT;5;D;13426.610;32103;0;0;1;1;14.92957746;Rural;Capital;D
